Depth,Reeval_level,Time(s)
2,1,4.172724148258567
2,1,2.6088501010090113
2,1,1.3801525719463825
2,1,1.7430722825229168
2,1,1.5553957056254148
2,1,1.3505988474935293
2,1,1.737034248188138
2,1,0.9682351965457201
2,1,1.3384271077811718
2,1,1.3149714674800634
2,1,2.047580074518919
2,1,1.9960895832628012
2,1,1.3348024841398
2,1,2.322934463620186
2,1,1.2243817914277315
2,1,2.7571882642805576
2,1,2.3898032661527395
2,1,1.9558075033128262
2,1,1.083697596564889
2,1,1.7374562062323093
2,1,0.7726771701127291
2,1,1.3944358974695206
2,1,2.205557242035866
2,1,1.7884860690683126
2,1,1.1940130554139614
2,1,1.8825964760035276
2,1,1.503168348222971
2,1,2.208896653726697
2,1,1.0949532873928547
2,1,2.045164158567786
2,1,2.4605893455445766
2,1,1.8480748627334833
2,1,1.6865695659071207
2,1,1.9117384906858206
2,1,1.6480399128049612
2,1,1.437207592651248
2,1,1.3764702826738358
2,1,2.026021996513009
2,1,1.4133052974939346
2,1,0.983125664293766
2,1,0.6968608014285564
2,1,2.9003535956144333
2,1,2.1869525592774153
2,1,2.068312883377075
2,1,1.3483652360737324
2,1,2.5702865440398455
2,1,1.678634898737073
2,1,1.8797948509454727
2,1,1.327972337603569
2,1,1.8820625096559525
2,1,1.8523514736443758
2,1,2.1281003933399916
2,1,0.555830541998148
2,1,1.1165391188114882
2,1,0.8308292105793953
2,1,0.7487727981060743
2,1,0.5515288952738047
2,1,0.9362751953303814
2,1,0.7673959955573082
2,1,0.6071597468107939
2,1,0.9941072929650545
2,1,0.8822797741740942
2,1,0.7783807255327702
2,1,1.3202763479202986
2,1,0.6816724315285683
2,1,1.4845058415085077
2,1,0.6492587104439735
2,1,0.8136518765240908
2,1,0.8835453819483519
2,1,0.9693176224827766
2,1,1.244075896218419
2,1,1.1279807556420565
2,1,0.8888518419116735
2,1,1.5231682751327753
2,1,0.8273678384721279
2,1,1.5934902355074883
3,2,37.71400507539511
3,2,13.937894985079765
3,2,11.019917577505112
3,2,25.927323205396533
3,2,10.333874456584454
3,2,5.48709019459784
3,2,7.560170581564307
3,2,4.729875100776553
3,2,14.211240289732814
3,2,15.178411094471812
3,2,37.217228868976235
3,2,13.611794605851173
3,2,6.702909657731652
3,2,19.40935355424881
3,2,10.266979882493615
3,2,27.997041534632444
3,2,26.740721134468913
3,2,18.201665490865707
3,2,16.05025813356042
3,2,13.500752199441195
3,2,3.6530133839696646
3,2,13.493767231702805
3,2,22.676424875855446
3,2,13.300384543836117
3,2,16.981515871360898
3,2,24.246734339743853
3,2,14.411750769242644
3,2,10.004537621513009
3,2,4.977102050557733
3,2,15.413173250854015
3,2,13.134945148602128
3,2,17.141869423910975
3,2,11.520550860092044
3,2,12.48306661657989
3,2,22.23980786651373
3,2,9.221931744366884
3,2,11.598357658833265
3,2,27.026174135506153
3,2,10.919361419975758
3,2,11.374771790578961
3,2,4.787603948265314
3,2,19.18028599768877
3,2,16.59100867062807
3,2,23.411566115915775
3,2,6.141148686408997
3,2,48.615412728860974
3,2,18.741102885454893
3,2,15.092571133747697
3,2,8.486787632107735
3,2,7.94287402741611
3,2,19.60725528560579
3,2,23.03194479085505
3,2,2.0046676881611347
3,2,7.329041823744774
3,2,12.202777130529284
3,2,4.073534643277526
3,2,4.394667886197567
3,2,5.450915742665529
3,2,6.844744805246592
3,2,3.0036566983908415
3,2,8.826698755845428
3,2,8.05948000214994
3,2,6.680834392085671
3,2,5.6838992070406675
3,2,4.868864111602306
3,2,7.313620904460549
3,2,2.757033573463559
3,2,5.401829047128558
3,2,13.312338484451175
3,2,2.5844982843846083
3,2,7.405142206698656
3,2,7.629169203341007
3,2,9.439593678340316
3,2,12.995625225827098
3,2,5.382043657824397
3,2,21.750077478587627
4,3,594.345169454813
4,3,213.5111110508442
4,3,90.64578842371702
4,3,390.1180850509554
4,3,149.0253743994981
4,3,55.46359003521502
4,3,155.58237976953387
4,3,102.3132756613195
4,3,211.77688718400896
4,3,124.45710184238851
4,3,578.9405475724488
4,3,186.00101842358708
4,3,90.51116260886192
4,3,342.2948756106198
4,3,103.59112663194537
4,3,491.08580690063536
4,3,318.52256144955754
4,3,230.5690380167216
4,3,132.01772864349186
4,3,182.78553790785372
4,3,55.807565396651626
4,3,136.14841798879206
4,3,338.1274719685316
4,3,123.39054700545967
4,3,237.80148298479617
4,3,285.7336928974837
4,3,317.8258173465729
4,3,148.42656678333879
4,3,50.413798451423645
4,3,181.5950583331287
4,3,161.85023355297744
4,3,259.13684546016157
4,3,189.2046202775091
4,3,157.77330096624792
4,3,315.91545227728784
4,3,151.5843406841159
4,3,115.03059023059905
4,3,480.1495493799448
4,3,105.94136123172939
4,3,149.12353462725878
4,3,25.907222950831056
4,3,312.15475223585963
4,3,144.74506621807814
4,3,257.777203053236
4,3,52.12683559395373
4,3,759.6159612387419
4,3,147.17311184108257
4,3,155.88453300856054
4,3,64.97659260965884
4,3,118.05953308939934
4,3,125.98176625743508
4,3,233.81623010896146
4,3,11.762541314586997
4,3,49.764745423570275
4,3,58.6998490318656
4,3,18.36550327949226
4,3,19.808168571442366
4,3,91.25202624127269
4,3,39.711152939125896
4,3,13.711129264906049
4,3,108.25134924985468
4,3,67.1012509111315
4,3,48.18635370209813
4,3,79.8774287160486
4,3,16.140813875943422
4,3,98.99901191703975
4,3,13.289112590253353
4,3,29.06706447340548
4,3,102.9426516648382
4,3,22.02465751208365
4,3,78.75862510688603
4,3,60.42754026502371
4,3,90.18085279129446
4,3,167.83986988849938
4,3,31.917358495295048
4,3,263.18594333715737
2,1,5.045263350009918
2,1,3.5857456140220165
2,1,1.7020972706377506
2,1,2.3003185596317053
2,1,1.8495305869728327
2,1,1.6777626108378172
2,1,2.0815417114645243
2,1,1.1413867212831974
2,1,1.670335216447711
2,1,1.6457023937255144
2,1,2.54117320291698
2,1,2.660622898489237
2,1,1.7079348303377628
2,1,3.3185854963958263
2,1,1.6192261949181557
2,1,3.762269714847207
2,1,3.3484068736433983
2,1,2.8405947498977184
2,1,1.40943861939013
2,1,2.0960531812161207
2,1,0.981308052316308
2,1,1.7722327038645744
2,1,2.948257576674223
2,1,2.469149362295866
2,1,1.7523439638316631
2,1,2.561297545209527
2,1,1.8898292891681194
2,1,2.919936526566744
2,1,1.4076175186783075
2,1,2.743806891143322
2,1,2.893944587558508
2,1,2.261056100949645
2,1,2.024717204272747
2,1,2.223466755822301
2,1,2.06272279471159
2,1,1.7487643864005804
2,1,1.7145004644989967
2,1,2.680668354034424
2,1,1.756179317831993
2,1,1.1953807976096869
2,1,0.8626581970602274
2,1,3.972214901819825
2,1,2.8901420030742884
2,1,2.9218115601688623
2,1,1.6449576206505299
2,1,3.5356838665902615
2,1,2.0749007426202297
2,1,2.2601879201829433
2,1,1.6165910195559263
2,1,2.299728324636817
2,1,2.3914046846330166
2,1,2.4831411708146334
2,1,0.6978156045079231
2,1,1.3314213175326586
2,1,0.9628171306103468
2,1,1.0507057085633278
2,1,0.7476420514285564
2,1,1.1044637188315392
2,1,0.9036012254655361
2,1,0.7806250471621752
2,1,1.2891219668090343
2,1,1.1671470813453197
2,1,0.9406766351312399
2,1,1.7491630613803864
2,1,0.904698958620429
2,1,2.0439509451389313
2,1,0.8718934543430805
2,1,1.0563208516687155
2,1,1.039191136136651
2,1,1.2893716059625149
2,1,1.9390231054276228
2,1,1.5080722905695438
2,1,1.092326920479536
2,1,1.8715734519064426
2,1,1.056349204853177
2,1,1.8678512442857027
3,2,50.150172336027026
3,2,19.587301636114717
3,2,11.841820359230042
3,2,31.29502180032432
3,2,11.115544090047479
3,2,6.964194346219301
3,2,8.422076381742954
3,2,5.333446616306901
3,2,15.706896802410483
3,2,18.80242001824081
3,2,42.59780075028539
3,2,19.73883826099336
3,2,9.627580042928457
3,2,29.45114941895008
3,2,12.410176215693355
3,2,37.29868481308222
3,2,33.876725452020764
3,2,22.545408569276333
3,2,19.702724238857627
3,2,16.070507615804672
3,2,4.3150385189801455
3,2,17.583590948954225
3,2,27.713565619662404
3,2,20.397554237395525
3,2,20.75867646187544
3,2,31.704229461029172
3,2,15.410228703171015
3,2,12.765255300328135
3,2,7.63444484770298
3,2,24.490984544157982
3,2,18.12359015457332
3,2,19.211035389453173
3,2,13.540529493242502
3,2,13.407003303989768
3,2,27.921519231051207
3,2,9.830287035554647
3,2,13.7824393119663
3,2,30.765450049191713
3,2,12.46117378398776
3,2,12.580092830583453
3,2,5.243901833891869
3,2,26.061811527237296
3,2,24.99039414897561
3,2,31.95324189402163
3,2,6.8636634312570095
3,2,60.83798970840871
3,2,23.795296972617507
3,2,20.36688227392733
3,2,9.502299455925822
3,2,9.632504846900702
3,2,26.514818051829934
3,2,25.214715268462896
3,2,2.2910173051059246
3,2,10.355350967496634
3,2,12.6215292327106
3,2,5.843874854966998
3,2,5.3638498820364475
3,2,5.9607631880789995
3,2,7.271691964939237
3,2,3.939157424494624
3,2,10.57199851796031
3,2,10.528525996953249
3,2,7.773074239492416
3,2,7.142828740179539
3,2,6.904834100976586
3,2,8.774376347661018
3,2,3.4408756755292416
3,2,5.6461714673787355
3,2,19.078882578760386
3,2,3.748157477006316
3,2,11.163373716175556
3,2,10.421930706128478
3,2,11.041134180501103
3,2,16.22792044840753
3,2,7.006691992282867
3,2,22.82951688207686
4,3,764.2205030247569
4,3,295.70800547488034
4,3,91.9661000482738
4,3,442.1477001812309
4,3,151.25136351771653
4,3,59.66672033444047
4,3,156.64075485244393
4,3,103.24324488639832
4,3,216.11338308639824
4,3,140.7132456395775
4,3,599.9673323314637
4,3,260.35023597069085
4,3,138.31640004739165
4,3,465.1597737632692
4,3,118.3292537573725
4,3,616.0935363247991
4,3,392.7190839909017
4,3,292.7817568462342
4,3,157.51198824308813
4,3,197.06668580695987
4,3,61.04232174158096
4,3,162.28859218023717
4,3,422.80576839484274
4,3,176.5727041270584
4,3,280.4887708146125
4,3,375.263430332765
4,3,338.857333002612
4,3,188.8678545616567
4,3,69.05443747900426
4,3,248.13502857089043
4,3,224.85269383341074
4,3,272.42087322473526
4,3,203.09148066863418
4,3,162.0732440147549
4,3,346.87116552330554
4,3,154.76364774815738
4,3,120.55878401361406
4,3,490.1579173505306
4,3,117.03748718090355
4,3,155.66269579343498
4,3,27.139115393161774
4,3,403.1323716789484
4,3,229.76910579763353
4,3,375.5641201213002
4,3,54.42048349790275
4,3,950.1883203480393
4,3,168.74571141041815
4,3,196.51659652031958
4,3,66.12974099069834
4,3,161.84568412601948
4,3,176.76459020003676
4,3,248.92705789022148
4,3,12.334773821756244
4,3,53.2606646027416
4,3,59.34705636277795
4,3,26.789212619885802
4,3,23.970399158075452
4,3,92.72391577251256
4,3,40.26958669535816
4,3,16.125309294089675
4,3,122.55981692299247
4,3,81.16257219389081
4,3,50.14138061739504
4,3,94.5704843532294
4,3,21.4324262868613
4,3,124.9682145062834
4,3,15.090060224756598
4,3,29.49738954938948
4,3,113.77829790115356
4,3,33.5004837308079
4,3,108.43528462946415
4,3,81.88049851544201
4,3,103.7294269669801
4,3,232.03184226341546
4,3,37.78515738993883
4,3,269.7235288526863
2,1,6.006900358945131
2,1,4.5703424625098705
2,1,1.9872377030551434
2,1,2.613299360498786
2,1,2.1184322852641344
2,1,1.980783000588417
2,1,2.335060151293874
2,1,1.2822262309491634
2,1,2.0099618658423424
2,1,1.921255612745881
2,1,2.9319389667361975
2,1,2.943760920315981
2,1,2.030368160456419
2,1,4.204063292592764
2,1,1.8982760030776262
2,1,4.701032634824514
2,1,4.164264798164368
2,1,3.2325917202979326
2,1,1.5808320678770542
2,1,2.368480920791626
2,1,1.1693496890366077
2,1,2.1379508823156357
2,1,3.535350661724806
2,1,2.916836289688945
2,1,1.8674029801040888
2,1,2.979225553572178
2,1,2.1699879337102175
2,1,3.7599139623343945
2,1,1.7392871547490358
2,1,3.386294236406684
2,1,3.4488235767930746
2,1,2.543835159391165
2,1,2.286389397457242
2,1,2.5005671959370375
2,1,2.4193254578858614
2,1,1.9979519005864859
2,1,2.0275818798691034
2,1,3.330622909590602
2,1,2.0461608357727528
2,1,1.357154792174697
2,1,0.9826936833560467
2,1,4.50243922509253
2,1,3.8959977719932795
2,1,3.6147576924413443
2,1,1.896698983386159
2,1,4.384131295606494
2,1,2.801212029531598
2,1,2.577254632487893
2,1,1.8719043396413326
2,1,3.3494131062179804
2,1,2.6765897646546364
2,1,2.7490736972540617
2,1,0.8386782724410295
2,1,1.478056775406003
2,1,1.111777639016509
2,1,1.3229009378701448
2,1,0.885472072288394
2,1,1.2391057275235653
2,1,1.1480864360928535
2,1,0.9459727592766285
2,1,1.505925351753831
2,1,1.3720894791185856
2,1,1.1001609228551388
2,1,2.1886454410851
2,1,1.13834841363132
2,1,2.509199306368828
2,1,1.078654482960701
2,1,1.2828127946704626
2,1,1.1647639442235231
2,1,1.6084876079112291
2,1,2.195784969255328
2,1,1.6864328868687153
2,1,1.4569249600172043
2,1,2.125271502882242
2,1,1.2703342381864786
2,1,2.1640830412507057
3,2,61.688048373907804
3,2,24.84643141925335
3,2,13.304919369518757
3,2,32.246589090675116
3,2,11.863627344369888
3,2,8.33384320512414
3,2,9.249810729175806
3,2,5.824788963422179
3,2,18.134419199079275
3,2,22.22866480052471
3,2,46.69264051876962
3,2,25.048618337139487
3,2,13.741801377385855
3,2,37.76011068560183
3,2,15.320504907518625
3,2,49.20957010239363
3,2,42.05890967324376
3,2,25.15223432891071
3,2,20.941235188394785
3,2,16.989666644483805
3,2,5.143127305433154
3,2,21.361060490831733
3,2,34.53908449038863
3,2,24.803375529125333
3,2,21.31297722645104
3,2,38.23158038407564
3,2,17.504254875704646
3,2,16.483846448361874
3,2,10.548263484612107
3,2,25.464088967069983
3,2,22.523106103762984
3,2,20.961389800533652
3,2,14.373922787606716
3,2,14.194371046498418
3,2,30.221472239121795
3,2,10.699407428503036
3,2,15.894287316128612
3,2,33.567005245015025
3,2,13.23126701824367
3,2,13.862701538950205
3,2,5.684632675722241
3,2,33.09240420162678
3,2,30.51741369627416
3,2,39.23079312220216
3,2,7.49106327816844
3,2,71.46654478088021
3,2,31.517882047221065
3,2,23.229801956564188
3,2,10.349339358508587
3,2,15.623383197933435
3,2,28.682370875030756
3,2,27.037763310596347
3,2,2.5089205726981163
3,2,10.880675977095962
3,2,13.090058393776417
3,2,7.097929986193776
3,2,5.989014828577638
3,2,6.425016842782497
3,2,9.259076045826077
3,2,4.995447155088186
3,2,12.464394427835941
3,2,12.767936989665031
3,2,8.707313919439912
3,2,10.154584823176265
3,2,8.370400050655007
3,2,10.580974522978067
3,2,4.086369479075074
3,2,5.917840424925089
3,2,19.514108505100012
3,2,4.86317939683795
3,2,11.881749903783202
3,2,12.547347387298942
3,2,14.550249485298991
3,2,16.925728561356664
3,2,8.425108084455132
3,2,24.012092331424356
4,3,874.2715278714895
4,3,378.87825344875455
4,3,94.72618261538446
4,3,445.50073989667
4,3,152.23650502972305
4,3,64.59402282722294
4,3,159.220897115767
4,3,104.26056792773306
4,3,216.40574426576495
4,3,156.33406250737607
4,3,624.7037112247199
4,3,285.69612694345415
4,3,176.36087722331285
4,3,610.8028739634901
4,3,140.88605549931526
4,3,858.360510699451
4,3,472.165490122512
4,3,317.7806628793478
4,3,169.34054502472281
4,3,198.66768798790872
4,3,64.50044916570187
4,3,190.49505933187902
4,3,516.2605803459883
4,3,198.06095251999795
4,3,282.2887048032135
4,3,464.4318101480603
4,3,350.19629967585206
4,3,236.74118131771684
4,3,81.00130411237478
4,3,302.0337315890938
4,3,276.5076383110136
4,3,281.22911958768964
4,3,205.1814182717353
4,3,166.44788459129632
4,3,363.53014552779496
4,3,158.0182388406247
4,3,125.67025051638484
4,3,496.9353654868901
4,3,120.54119122587144
4,3,161.63702627271414
4,3,28.500201968476176
4,3,518.9639849644154
4,3,271.01074549369514
4,3,464.9711463395506
4,3,56.64170357771218
4,3,1118.8473109155893
4,3,207.88129146024585
4,3,217.08102048002183
4,3,67.47308389469981
4,3,238.10030419379473
4,3,195.50209527648985
4,3,252.95331033878028
4,3,12.386939538642764
4,3,53.741506116464734
4,3,59.98704096674919
4,3,33.768542965874076
4,3,25.33631662093103
4,3,93.50720738433301
4,3,46.243135103955865
4,3,19.16313469968736
4,3,139.60813625901937
4,3,91.08321766369045
4,3,51.66799818724394
4,3,127.80869992263615
4,3,26.663075091317296
4,3,153.67857789993286
4,3,18.383802130818367
4,3,36.394681667909026
4,3,114.18105967901647
4,3,44.828405702486634
4,3,110.29044458083808
4,3,96.9721008464694
4,3,140.98293594270945
4,3,234.3694625981152
4,3,42.93717663735151
4,3,274.24426712282
2,1,7.761418052017689
2,1,6.241659285500646
2,1,2.5065967366099358
2,1,3.100114004686475
2,1,2.633588260039687
2,1,2.5769137870520353
2,1,2.858192477375269
2,1,1.5558586232364178
2,1,2.563220089301467
2,1,2.4593401812016964
2,1,3.525911433622241
2,1,3.908956367522478
2,1,2.735829522833228
2,1,5.751868179067969
2,1,2.3755363170057535
2,1,6.411711910739541
2,1,5.800435176119208
2,1,3.723587740212679
2,1,1.9012356586754322
2,1,2.862218540161848
2,1,1.5403330158442259
2,1,3.6334712263196707
2,1,4.6960225105285645
2,1,4.184861425310373
2,1,2.416686847805977
2,1,3.950514495372772
2,1,2.7475192584097385
2,1,5.124123454093933
2,1,2.4117230717092752
2,1,4.078496653586626
2,1,4.312292566522956
2,1,3.206734001636505
2,1,2.7713015601038933
2,1,2.996056156232953
2,1,3.0884706992655993
2,1,2.514893587678671
2,1,2.653055600821972
2,1,4.213892942294478
2,1,2.7000877391546965
2,1,1.7704073525965214
2,1,1.266708578914404
2,1,6.484451310709119
2,1,5.16469251178205
2,1,4.719382705166936
2,1,2.417497880756855
2,1,6.082283498719335
2,1,4.021745231002569
2,1,3.4506468195468187
2,1,2.3892437610775232
2,1,4.828457260504365
2,1,3.2280810829252005
2,1,3.324246633797884
2,1,1.0945253018289804
2,1,1.7545568849891424
2,1,1.4035897515714169
2,1,1.852911438792944
2,1,1.1770326010882854
2,1,1.5222672242671251
2,1,1.4837771374732256
2,1,1.2117201443761587
2,1,1.89430876635015
2,1,1.9614746700972319
2,1,1.3765643686056137
2,1,3.050561284646392
2,1,1.4539406727999449
2,1,3.549032859504223
2,1,1.4870549943298101
2,1,1.5641096401959658
2,1,1.522775236517191
2,1,2.260359039530158
2,1,2.7303351797163486
2,1,2.2576219979673624
2,1,2.3278898391872644
2,1,2.7977845892310143
2,1,1.6828766986727715
2,1,2.6836559679359198
3,2,83.9066366609186
3,2,36.911372078582644
3,2,15.166274804621935
3,2,33.845192132517695
3,2,13.461848814040422
3,2,11.265520688146353
3,2,11.522416500374675
3,2,6.795901527628303
3,2,20.986359488219023
3,2,29.90060664154589
3,2,50.66502323746681
3,2,32.80182955600321
3,2,16.822498252615333
3,2,56.50388324260712
3,2,19.423915589228272
3,2,60.99659314006567
3,2,54.680554976686835
3,2,30.132383186370134
3,2,24.89848635904491
3,2,18.47922041453421
3,2,7.4511613212525845
3,2,41.679787511006
3,2,46.87937620468438
3,2,34.48925666511059
3,2,27.10400966182351
3,2,54.474846402183175
3,2,19.296673307195306
3,2,23.5699314288795
3,2,15.940237483009696
3,2,33.87707526795566
3,2,27.25539685972035
3,2,25.028023744001985
3,2,16.00634327158332
3,2,15.9052475374192
3,2,35.78130641207099
3,2,12.098663127049804
3,2,20.020703803747892
3,2,43.156510377302766
3,2,16.966186717152596
3,2,16.598871992900968
3,2,6.647588403895497
3,2,45.32678478397429
3,2,46.322302635759115
3,2,52.72323325276375
3,2,8.842295836657286
3,2,87.38089449703693
3,2,48.526211973279715
3,2,37.66812085732818
3,2,12.227453302592039
3,2,22.48148500546813
3,2,32.88146802037954
3,2,30.078477146103978
3,2,2.953927790746093
3,2,11.792482694610953
3,2,14.165808701887727
3,2,9.241592187434435
3,2,7.2257461454719305
3,2,7.340692833065987
3,2,11.92023921199143
3,2,5.499192200601101
3,2,15.647035920992494
3,2,19.14808295108378
3,2,10.272828148677945
3,2,17.082206210121512
3,2,10.24594240449369
3,2,13.854808520525694
3,2,5.798599101603031
3,2,7.075130866840482
3,2,25.591886719688773
3,2,6.500253513455391
3,2,13.333590826019645
3,2,18.459651621058583
3,2,20.232811760157347
3,2,22.204040510579944
3,2,11.123363314196467
3,2,26.654854856431484
4,3,1222.801586607471
4,3,558.4134896248579
4,3,96.81829884462059
4,3,449.94130382686853
4,3,154.86137936078012
4,3,73.24173766002059
4,3,164.54603589884937
4,3,106.03664713911712
4,3,231.4412980005145
4,3,188.69256237521768
4,3,641.962529854849
4,3,345.7675908077508
4,3,227.63573854975402
4,3,897.0749580319971
4,3,166.9108753260225
4,3,1050.0706820022315
4,3,629.3574443217367
4,3,344.9785933960229
4,3,180.4132454227656
4,3,201.44577337242663
4,3,79.65978685766459
4,3,591.7011728212237
4,3,659.3123476915061
4,3,263.99254012294114
4,3,331.3048904966563
4,3,618.1486941035837
4,3,390.7372761089355
4,3,326.6621612422168
4,3,85.9952434245497
4,3,364.04971121251583
4,3,317.78418480977416
4,3,300.52573557011783
4,3,209.88411805406213
4,3,172.7089250255376
4,3,393.85861666686833
4,3,162.38155550323427
4,3,135.73194681107998
4,3,620.3118859287351
4,3,142.35689845308661
4,3,178.19569459743798
4,3,35.295472932979465
4,3,744.0393795538694
4,3,398.1135998889804
4,3,592.9282431099564
4,3,60.92630934715271
4,3,1282.1825813930482
4,3,339.068467464298
4,3,358.0806134995073
4,3,70.37880856357515
4,3,324.3524902369827
4,3,211.03322433494031
4,3,272.2406785301864
4,3,13.025759488344193
4,3,54.767999175935984
4,3,61.50449460744858
4,3,48.163408882915974
4,3,28.331018002703786
4,3,95.00641956552863
4,3,50.589908476918936
4,3,19.83291039057076
4,3,156.60207160189748
4,3,127.3417877741158
4,3,54.57086960040033
4,3,204.32122190482914
4,3,34.924995647743344
4,3,208.13397841341794
4,3,26.2658371925354
4,3,39.09760507196188
4,3,143.2138650380075
4,3,59.790473798289895
4,3,113.08106389828026
4,3,134.7822849340737
4,3,208.20737748779356
4,3,302.62995163165033
4,3,52.30316109582782
4,3,283.6230592597276
2,1,9.867838630452752
2,1,8.920865554362535
2,1,3.2880775183439255
2,1,3.9326472003012896
2,1,3.3910351619124413
2,1,3.3567190878093243
2,1,3.657956363633275
2,1,1.997476987540722
2,1,3.3655713107436895
2,1,3.2952768560498953
2,1,4.579353131353855
2,1,4.701583592221141
2,1,3.567281663417816
2,1,8.182739866897464
2,1,3.014102192595601
2,1,9.252738734707236
2,1,8.273862080648541
2,1,4.5091691464185715
2,1,2.423583824187517
2,1,3.665445676073432
2,1,2.0962442364543676
2,1,4.734473256394267
2,1,6.395968561992049
2,1,5.14899487234652
2,1,3.1756450589746237
2,1,5.354844693094492
2,1,3.8286794908344746
2,1,7.333674682304263
2,1,2.8892822545021772
2,1,4.857804901897907
2,1,4.9950184021145105
2,1,4.18121500685811
2,1,3.5535045992583036
2,1,3.793681664392352
2,1,4.2137415036559105
2,1,3.489907257258892
2,1,3.5816889870911837
2,1,5.77267980761826
2,1,3.622697938233614
2,1,2.2640488520264626
2,1,1.9326402433216572
2,1,9.089777885004878
2,1,6.641784813255072
2,1,6.767724808305502
2,1,3.1963835768401623
2,1,8.372573766857386
2,1,5.710395047441125
2,1,4.466554120182991
2,1,3.1967447232455015
2,1,5.816158372908831
2,1,4.614246239885688
2,1,4.077866928651929
2,1,1.50144562125206
2,1,2.177703369408846
2,1,1.8121639732271433
2,1,2.3257560171186924
2,1,1.6236797962337732
2,1,1.9466436710208654
2,1,1.9007800556719303
2,1,1.6537198070436716
2,1,2.4661048278212547
2,1,2.677470028400421
2,1,1.8114649318158627
2,1,4.364790961146355
2,1,1.9487222842872143
2,1,4.927984466776252
2,1,2.119550760835409
2,1,1.9470661487430334
2,1,1.9265551026910543
2,1,3.2578329276293516
2,1,3.5479837264865637
2,1,2.7451677806675434
2,1,2.908094136044383
2,1,3.642179775983095
2,1,2.329855117946863
2,1,3.4788632597774267
3,2,104.6804741770029
3,2,52.8768761344254
3,2,18.367427395656705
3,2,37.33749835006893
3,2,15.847504813224077
3,2,13.353204611688852
3,2,14.248656718060374
3,2,8.317961947992444
3,2,24.50444437377155
3,2,40.854343485087156
3,2,56.68379986844957
3,2,47.533282961696386
3,2,19.76891278848052
3,2,77.17042921297252
3,2,26.266481213271618
3,2,75.54689629748464
3,2,75.241386346519
3,2,36.65310103818774
3,2,31.179141642525792
3,2,21.237689102068543
3,2,9.752069421112537
3,2,56.62770369462669
3,2,56.991435093805194
3,2,46.28749554604292
3,2,33.54932830110192
3,2,69.34713445231318
3,2,29.450145279988647
3,2,33.23475693538785
3,2,18.76971640624106
3,2,37.02914376370609
3,2,30.096989015117288
3,2,30.917617531493306
3,2,18.493967017158866
3,2,18.422021633014083
3,2,47.7557882592082
3,2,18.787883330136538
3,2,26.290514275431633
3,2,52.335925003513694
3,2,24.02325021661818
3,2,20.827606111764908
3,2,11.255628746002913
3,2,59.59335535019636
3,2,65.68671319261193
3,2,76.1914720069617
3,2,10.735407615080476
3,2,116.07771862111986
3,2,72.9010272026062
3,2,46.583785558119416
3,2,15.262388743460178
3,2,26.779672829434276
3,2,49.75696582533419
3,2,32.474692763760686
3,2,3.599367095157504
3,2,13.29737712815404
3,2,15.558395339176059
3,2,10.948867343366146
3,2,8.885839568451047
3,2,8.682139134034514
3,2,13.587331196293235
3,2,7.019990088418126
3,2,18.79757221788168
3,2,26.16658580675721
3,2,12.376336054876447
3,2,23.61695454455912
3,2,12.652240253984928
3,2,18.590594828128815
3,2,7.955387568101287
3,2,7.95170970633626
3,2,34.730739668011665
3,2,9.15435715392232
3,2,17.191131649538875
3,2,22.47078418172896
3,2,26.510114818811417
3,2,29.44381524808705
3,2,16.158220283687115
3,2,30.56931210681796
4,3,1370.8364998009056
4,3,787.6176110636443
4,3,100.80475161783397
4,3,454.5507088061422
4,3,159.97565143182874
4,3,78.16685788147151
4,3,170.91378423571587
4,3,107.94558243639767
4,3,240.3957735337317
4,3,228.02119815722108
4,3,687.6231087315828
4,3,438.89741119369864
4,3,251.27654413320124
4,3,1215.4418454766273
4,3,204.2309677042067
4,3,1409.1282060444355
4,3,841.4330077283084
4,3,380.37254276685417
4,3,212.55851721018553
4,3,205.09682658314705
4,3,87.88954758830369
4,3,666.2051140572876
4,3,854.4758598413318
4,3,312.7890893537551
4,3,380.55873873643577
4,3,789.4014835450798
4,3,460.06039394252
4,3,454.7534187808633
4,3,105.98568341881037
4,3,370.6343858242035
4,3,332.18489892594516
4,3,332.2898616157472
4,3,213.78577025048435
4,3,180.83744289167225
4,3,462.46591972000897
4,3,227.85822803154588
4,3,152.35090211592615
4,3,644.1456799451262
4,3,178.39399675652385
4,3,198.313230400905
4,3,56.45918173901737
4,3,1085.893741466105
4,3,585.3539353720844
4,3,797.1518359780312
4,3,66.9523022249341
4,3,1584.3412263970822
4,3,479.965734699741
4,3,410.23911097832024
4,3,74.75693582370877
4,3,427.68574183247983
4,3,341.6705030724406
4,3,282.42820706777275
4,3,13.76243462599814
4,3,56.32852525264025
4,3,63.55833296664059
4,3,53.91135057806969
4,3,32.56745965965092
4,3,97.08003263920546
4,3,53.36337464489043
4,3,22.569100812077522
4,3,174.68256077356637
4,3,185.15685203112662
4,3,57.63074929639697
4,3,302.4087237138301
4,3,42.27731785736978
4,3,281.20996944233775
4,3,35.68228857032955
4,3,40.5409351978451
4,3,168.25741842389107
4,3,86.82012869417667
4,3,120.85270899906754
4,3,163.91818588227034
4,3,239.28314540162683
4,3,323.3471747394651
4,3,69.97702367417514
4,3,295.178380291909
